,photoid,specid,ra,dec,z,dl,logstmass,logsfr,envflag
4832,1237667448340480021,2992733012505946112,184.993238,25.771719,0.022521,98.122,10.8792,-3.516,1
4833,1237662239089229844,2038018258136754176,213.243991,9.921102,0.023531,102.6,10.1547,0.2023,1
4834,1237661967966732376,1632688782807427072,184.271533,42.947942,0.023389,101.968,10.4968,-3.7741,1
4835,1237658203958673450,1053873144512669696,136.330855,37.613705,0.023545,102.662,10.0504,-4.0375,1
4836,1237655494909100195,1030334520311703552,210.899514,-2.131793,0.024485,106.837,10.4316,-2.3485,1
4837,1237657222558122089,1017924331528808448,154.084871,54.479738,0.025091,109.53,10.3979,-4.0355,1
4838,1237657856064618589,981820767014512640,151.309945,46.650895,0.0251,109.571,10.0419,-1.1313,1
4839,1237657628446097434,981827089206372352,152.545368,46.95225,0.025302,110.47,10.3215,-3.7245,1
4840,1237661137417470160,1792466511839913984,139.64625,32.270014,0.02689,117.542,10.1115,-0.3087,1
4841,1237658204494495949,1052759063315638272,133.632641,36.509616,0.02504,109.303,10.1637,-3.8399,1
4842,1237664814451982378,961547147558283264,206.210359,4.023842,0.023097,100.676,10.4858,-3.9878,1
4843,1237661871322562700,1615761249461626880,162.589982,41.46404,0.023764,103.634,10.4164,0.8657,1
4844,1237654381441450235,622624606167001088,139.673834,52.423306,0.025442,111.091,10.0081,-4.2535,1
4845,1237657856064553050,981845231148230656,151.21676,46.690026,0.02368,103.262,10.1889,-4.0112,1
4846,1237657595152302205,1007746155745929216,128.30227,41.094843,0.024308,106.047,10.786,-3.68,1
4847,1237657608573943931,1007796733280806912,128.378213,41.525453,0.024714,107.854,10.8941,-3.5673,1
4848,1237658205039100045,1062969952438347776,153.746158,45.925949,0.025017,109.201,10.1006,-4.0395,1
4849,1237658613053980686,1085501145251604480,166.630478,48.651618,0.024483,106.829,10.0857,0.2365,1
4850,1237660765908369443,1357871066575300608,123.05587,26.267439,0.024555,107.149,10.1007,-4.2785,1
4851,1237657595152498732,1007810477176154112,128.729626,41.402034,0.025425,111.017,10.6876,-3.6851,1
4852,1237655495982645476,1030309231544264704,210.519979,-1.357905,0.024939,108.854,10.5656,-3.4586,1
4853,1237661849848250543,1527902574458464256,153.178869,39.373956,0.022721,99.008,10.2263,-2.7253,1
4854,1237661949717643340,1817290462919157760,184.85086,12.301377,0.026325,115.023,10.3083,-3.8186,1
4855,1237664289391181894,1988373103650039808,184.121539,14.012339,0.025639,111.968,10.7279,-3.7347,1
4856,1237661850396327970,1543637956667926528,187.05896,44.453251,0.023263,101.409,10.532,-3.6806,1
4857,1237661851469873167,1543745708807448576,186.442894,45.290184,0.023656,103.154,10.6472,-3.7825,1
4858,1237662636363219049,1918562081880172544,211.826186,12.887215,0.027313,119.426,10.3372,-3.91,1
4859,1237664291001401360,1987347534145677312,183.130268,15.270343,0.023636,103.066,10.447,-3.4193,1
4860,1237662246595788998,2032425043845212160,209.583963,7.225087,0.024556,107.151,10.178,-1.6495,1
4861,1237662238014767153,2036882187713800192,211.552211,9.361551,0.024571,107.218,10.0001,-4.1995,1
4862,1237664093439983807,2179903353968945152,138.675757,30.1763,0.024462,106.734,10.2853,-4.0428,1
4863,1237662684679110661,2283424580934592512,206.395831,35.611142,0.023742,103.538,10.784,-3.416,1
4864,1237665225699688550,2368975657116919808,197.950098,30.972596,0.024797,108.222,10.2129,-3.9432,1
4865,1237667442436538434,2519838004218980352,190.970921,26.863321,0.025116,109.64,10.4418,-4.0201,1
4866,1237667254019162158,2264277954974476288,193.795265,29.578257,0.024878,108.583,10.2049,-4.1346,1
4867,1237667444584874050,2522118934681905152,193.223262,28.371259,0.02358,102.818,10.7281,-0.2899,1
4868,1237667209987883063,2497404112195315712,172.835181,28.201232,0.023135,100.843,10.0898,-0.5077,1
4869,1237668294449823785,2825018176327149568,176.550752,20.391652,0.023125,100.801,11.0033,-3.5017,1
4870,1237668289620672791,2917304584621811712,155.571643,17.881844,0.025453,111.138,10.2285,-4.1601,1
4871,1237667914345742360,2937489149843761152,182.841537,19.088467,0.025327,110.58,10.449,-3.8472,1
4872,1237668624622092360,2922942056739399680,182.67517,17.887639,0.023975,104.57,10.3048,-0.2215,1
4873,1237667914345676902,2937498220814690304,182.690366,19.040835,0.024896,108.663,10.9872,-3.4601,1
4874,1237667781760319536,2978087517204539392,183.353211,21.668942,0.025419,110.99,10.1209,-4.3206,1
4875,1237651753485664346,596757496064927744,207.98901,2.003364,0.023488,102.408,10.5979,-3.587,1
4876,1237654382515060810,622766443166984192,138.357872,52.981313,0.025225,110.126,10.9396,-3.5271,1
4877,1237667733990932572,3131206327582353408,230.305914,15.313804,0.022784,99.287,10.3707,-3.9545,1
4878,1237662683605368911,2283453992870635520,206.263498,34.878115,0.025154,109.812,10.1534,-4.1722,1
4879,1237657608573354164,1006677431014156288,127.106397,40.630563,0.024567,107.201,10.6564,-3.7815,1
4880,1237667911671808122,2998380099729909760,197.131579,24.700764,0.02376,103.618,10.8392,-0.8801,1
4881,1237657594072531296,1001099884209661952,117.684608,30.346373,0.02584,112.86,10.1165,-3.9956,1
4882,1237657628446097522,981817468479629312,152.781709,46.915358,0.024661,107.619,11.1082,-3.3947,1
4883,1237651504345317454,337801340732336128,207.759281,-0.154212,0.023427,102.136,10.331,-3.7425,1
4884,1237653665255522393,534954496200042496,142.443114,2.064454,0.02488,108.591,10.944,-3.4169,1
4885,1237665329854152782,2219159769753610240,189.826391,31.989875,0.02363,103.037,10.269,-3.9972,1
4886,1237668313772261385,3087244828493244416,207.406542,15.276636,0.024421,106.55,10.0388,-4.0512,1
4887,1237668315382087705,2935385504322971648,205.766151,16.705465,0.024507,106.934,10.4336,-3.8195,1
4888,1237665330392531020,2245176695025854464,193.893776,32.205965,0.022832,99.502,10.1921,-3.9889,1
4889,1237661851480359028,1518978109477513216,218.568486,40.215872,0.025578,111.698,10.1399,-4.1167,1
4890,1237667735043965075,2975802177773135872,180.692583,22.334558,0.025058,109.384,10.4214,-1.7213,1
4891,1237661873470046285,1533578528627386368,162.00436,43.186559,0.024929,108.808,10.4177,0.3532,1
4892,1237667255073505332,2582829855359920128,143.942825,24.379046,0.02431,106.06,10.2067,-3.1281,1
4893,1237667323263057931,2526625282618583040,200.496652,26.733849,0.024265,105.858,10.7678,-3.7431,1
4894,1237660342859989107,1364596504878147584,138.654993,36.1037,0.024643,107.539,10.5198,-2.1463,1
4895,1237654602106208444,652056613984692224,163.634026,5.207545,0.024105,105.149,10.034,0.1931,1
4896,1237671992413519960,960541919069366272,204.462916,5.251158,0.022704,98.934,10.3111,-4.0295,1
4897,1237655125019263012,961528730738518016,207.411601,4.238287,0.023446,102.221,11.118,-3.3292,1
4898,1237658613050179717,1062986445112764416,154.594482,45.954651,0.025019,109.21,10.5621,-3.51,1
4899,1237658800958079132,1137195509115545600,161.890744,51.860737,0.024699,107.788,10.4932,-3.9179,1
4900,1237658493891903612,1384980350425393152,184.528584,10.896242,0.023671,103.221,10.3181,-4.0574,1
4901,1237661974405906560,2023276842827409408,199.31456,6.4017,0.023538,102.632,10.3961,-4.0359,1
4902,1237671992412930072,2027782635589232640,203.786878,6.481089,0.022699,98.911,10.6339,-3.7601,1
4903,1237663917876641823,2105509573489092608,118.420964,52.877304,0.022848,99.569,10.6325,0.365,1
4904,1237665442053750805,2262075365100906496,197.757135,29.578357,0.024259,105.832,10.8092,0.8047,1
4905,1237664338784944262,2353159450702931968,162.881703,35.871111,0.024188,105.517,10.0318,-1.2302,1
4906,1237667431180140650,2495152861785122816,171.253053,27.525246,0.024382,106.379,10.026,-3.7389,1
4907,1237667442433785912,2509649648189204480,183.904485,27.011979,0.025409,110.944,10.4964,-3.9202,1
4908,1237667550347460633,2811448553136744448,170.609792,24.299065,0.025149,109.789,10.9282,-3.5002,1
4909,1237667916490604564,2824983816588781568,176.453482,20.628615,0.023417,102.093,10.0595,0.1526,1
4910,1237668348671492347,3090678328395327488,211.752705,14.881232,0.025974,113.458,10.44,-0.9472,1
4911,1237664295835861052,1848842323383838720,210.311356,37.882991,0.024755,108.035,10.5022,-3.5021,1
4912,1237668348672409753,3090608784284870656,213.871882,14.622967,0.025724,112.345,10.0493,-2.1516,1
4913,1237661970117623859,957171915326253056,198.33743,6.061286,0.023511,102.513,10.5948,-0.15,1
4914,1237651755078647903,574298327756072960,167.647669,3.267298,0.025282,110.378,10.311,-4.0192,1
4915,1237648721761992772,313127199571994624,167.165078,0.284315,0.024856,108.483,10.2543,-3.9827,1
4916,1237667294266065005,2585090163151497216,145.537391,22.824256,0.025082,109.489,10.1099,-3.9061,1
4917,1237664819281723539,2354263909864597504,166.491999,36.407112,0.024751,108.02,10.8846,-3.0526,1
4918,1237664296366047350,2235011153325484032,190.902058,41.018543,0.023924,104.344,10.8113,-3.6411,1
4919,1237658304351436905,1066325108764731392,154.791002,57.114504,0.02536,110.726,10.0132,-4.2826,1
4920,1237671990803234826,960443237900773376,203.66357,4.12997,0.022923,99.905,10.3478,0.6361,1
4921,1237671958588096535,1912979311086823424,201.72593,11.561623,0.022932,99.942,10.3619,-0.2971,1
4922,1237665373868982381,2444415343972608000,237.386794,21.897855,0.024553,107.138,10.1737,-3.5558,1
4923,1237664339328827423,2373430047240382464,182.684482,38.336189,0.022897,99.788,10.212,-0.5167,1
4924,1237661970654888086,2023297458670430208,199.188236,6.561431,0.024116,105.196,10.1163,-3.8056,1
4925,1237662226215141396,2236140077627500544,185.41322,40.848932,0.023032,100.387,10.6553,-3.1061,1
4926,1237662196137066524,1632726166202771456,184.73856,43.612261,0.02399,104.639,10.5566,-3.8611,1
4927,1237648721771823351,326648719380342784,189.693647,0.322531,0.022809,99.399,10.1105,-4.0163,1
4928,1237674601605103640,340096017221314560,211.219251,-0.611262,0.024731,107.928,10.2823,0.0113,1
4929,1237671957517893650,960417949133334528,204.346797,3.897424,0.022767,99.21,10.5883,-3.7958,1
4930,1237664814988263474,960564733935642624,205.344,5.040132,0.023487,102.405,10.2176,-3.5102,1
4931,1237654879122882595,961533403662936064,206.788507,3.64386,0.023346,101.781,10.2371,-3.5682,1
4932,1237662236393406478,1386019389802833920,186.647924,9.035484,0.024894,108.652,10.8401,-3.6972,1
4933,1237661950261919895,1913031537889142784,202.2676,12.237711,0.024193,105.538,10.3782,-0.8148,1
4934,1237664289936310441,1998511981606234112,203.625198,13.804135,0.024222,105.666,10.0081,-3.7622,1
4935,1237663786880663752,2103347932538365952,118.71029,50.038779,0.022572,98.349,10.7621,-3.5657,1
4936,1237665443126116437,2245063170450286592,194.24113,30.716036,0.02422,105.656,10.6898,-3.7891,1
4937,1237665024374865968,2374651054819141632,203.305275,33.109762,0.024459,106.718,10.2799,-0.1079,1
4938,1237665102219903237,2442166018043308032,235.714635,23.773176,0.02345,102.24,10.5054,-3.8013,1
4939,1237667429035868173,2506312080575981568,179.531325,26.522865,0.022608,98.506,10.1816,-3.9262,1
4940,1237667255624990807,2508596865721722880,181.180488,31.177293,0.024998,109.118,10.6639,-0.4503,1
4941,1237667252943847532,2517635674442590208,189.555324,28.937006,0.024368,106.316,10.2457,-0.2573,1
4942,1237667444047872054,2519928164172457984,192.932436,27.962836,0.023088,100.634,10.2525,-3.992,1
4943,1237668294986760211,2824997560484128768,176.696557,20.675413,0.023375,101.908,10.7968,-3.7435,1
4944,1237668273507729620,2947770408700504064,199.374789,20.684181,0.02333,101.708,10.0422,-3.5791,1
4945,1237668270825079009,2973561373444827136,203.122589,18.195174,0.022616,98.544,10.4081,-4.0545,1
4946,1237660635996160045,1611272493174122496,158.770142,44.745766,0.025162,109.844,10.5044,-3.9246,1
4947,1237651753488482351,601315795909240832,214.391703,1.812534,0.02478,108.148,10.0494,-1.0637,1
4948,1237657857674772569,3328318255340218368,149.210795,47.422432,0.024426,106.572,10.3256,-3.124,1
4949,1237668589185728620,2922865915559176192,183.909329,16.835854,0.025684,112.17,10.3533,-0.5265,1
4950,1237665328781525034,2521035364345341952,192.833032,31.059624,0.022767,99.214,10.459,-3.8538,1
4951,1237661949729833001,1919691016684726272,213.295404,10.945107,0.025209,110.055,10.1734,-4.1622,1
4952,1237658205575708737,1061872086085036032,152.726569,45.950361,0.024049,104.897,10.4509,-3.2558,1
4953,1237667733971337221,2978087792082446336,183.326072,21.634291,0.024356,106.265,10.8795,-3.5523,1
4954,1237668297129328675,2937510865198409728,182.560934,19.193729,0.025644,111.991,10.2141,-3.9732,1
4955,1237667735034593356,2675214108210522112,157.843418,20.086196,0.025922,113.226,10.2286,-4.0975,1
4956,1237661970655608981,2025562986424330240,200.864375,6.392572,0.023144,100.885,10.3302,-0.64,1
4957,1237664337175511164,2290197566656112640,166.269306,35.365666,0.02493,108.813,10.5275,-1.4773,1
4958,1237664091828388012,2178763436245149696,137.11942,27.992042,0.025811,112.732,10.1329,-4.1852,1
4959,1237671992949342322,2027888188705499136,203.907455,7.545197,0.02265,98.695,10.7687,-3.3908,1
4960,1237654599952957574,564176496139200512,150.529336,3.057688,0.023352,101.805,10.3407,-0.2399,1
4961,1237651735222812765,584366828965357568,186.161197,1.545284,0.025577,111.694,10.0171,-2.3964,1
4962,1237674602676289621,596829239198640128,206.92972,3.411507,0.023501,102.465,10.8614,-3.4263,1
4963,1237654604792201292,654155856862013440,167.781585,4.337864,0.023367,101.872,10.0398,-4.2147,1
4964,1237655108904026128,863705179185244160,141.896239,52.210555,0.024827,108.356,10.5729,-3.671,1
4965,1237658916922720290,1170989275097884672,198.170823,53.714757,0.023948,104.453,10.4097,-3.9792,1
4966,1237661873470504989,1533603267639011328,163.320618,43.450961,0.025835,112.838,10.2242,-4.1847,1
4967,1237660634385547277,1611219166860175360,159.330566,43.587592,0.024679,107.7,11.0022,-3.4676,1
4968,1237661383307231277,1792583609828272128,140.54591,33.300688,0.02419,105.525,10.023,-4.2573,1
4969,1237662263778672703,2037969879625132032,212.127917,8.931924,0.02371,103.394,11.0676,-3.3604,1
4970,1237663917348028542,2114572316384978944,143.529161,67.431038,0.02334,101.753,10.3634,-3.9146,1
4971,1237665024911671313,2243975202302093312,203.108459,33.51238,0.023824,103.9,10.1625,-4.1014,1
4972,1237665442052309105,2264286201311684608,194.077054,29.80779,0.023371,101.891,10.1108,-4.182,1
4973,1237665227312005135,2375783551778973696,202.608236,31.620786,0.024266,105.862,10.9668,-2.6362,1
4974,1237664819282575411,2376869319511402496,168.917933,36.652942,0.025509,111.388,10.2877,-2.773,1
4975,1237665228385615910,2377910008391165952,202.401887,32.40072,0.024604,107.366,10.7487,-3.6774,1
4976,1237667551420809356,2807027416227145728,169.650776,24.867482,0.025026,109.241,10.2228,-4.0041,1
4977,1237667781223448702,2978084493547563008,183.238126,21.426936,0.023732,103.491,10.0692,-4.2718,1
4978,1237668348671754311,3090664309622073344,212.384863,14.831834,0.025775,112.575,10.8879,-3.5299,1
4979,1237665227842519087,2250678645473437696,185.565146,33.33164,0.024734,107.942,10.0543,-4.1853,1
4980,1237667734528131251,3131165920530032640,231.095398,15.488565,0.023332,101.718,10.3228,-0.8786,1
4981,1237667442971443233,2511903372030797824,185.950697,27.394261,0.024497,106.888,10.4275,-3.7756,1
4982,1237664854713565361,2365632866991237120,204.027701,37.088063,0.025253,110.249,10.3639,-0.9635,1
4983,1237664339322929155,2354286174975059968,165.714924,36.783494,0.024935,108.835,10.5757,-3.74,1
4984,1237664836463362379,2171937942300289024,127.434824,22.424402,0.025005,109.145,10.0381,-0.4809,1
4985,1237660765908893968,1357854024145070080,124.003321,27.075885,0.025496,111.333,10.5597,-3.8241,1
4986,1237657630579163311,1192492422257469440,117.860481,28.234207,0.022682,98.836,10.0877,-4.0837,1
4987,1237655108366762119,863628763127113728,141.057376,51.508034,0.024898,108.673,10.3346,-3.6566,1
4988,1237654601027223571,645192087796475904,151.570485,3.827746,0.022633,98.62,10.5093,-3.7934,1
4989,1237654381978910736,623785415584802816,140.899399,53.601924,0.025503,111.363,10.6843,-3.5093,1
4990,1237667536398975027,2673034876080384000,155.670998,20.859151,0.024593,107.316,10.1788,-4.1217,1
4991,1237667323253621004,2500776039077144576,176.322304,27.276225,0.030902,135.48,10.527,-0.9659,1
4992,1237667323253424133,2500751574943426560,175.73281,27.277419,0.030006,131.465,10.0651,-4.1833,1
4993,1237667430645825595,2503005848675051520,177.883682,27.646838,0.028787,126.012,10.6305,-3.8208,1
4994,1237667209987883136,2496122905901950976,172.829848,28.383055,0.029591,129.609,10.0833,-2.4932,1
4995,1237667323791081488,2502982209175054336,177.703129,27.864038,0.028595,125.154,10.1377,-4.144,1
4997,1237667323788918878,2497373600747644928,172.160824,27.397002,0.0319,139.96,10.4638,-4.0,1
4998,1237667323253424141,2500759271524820992,175.752534,27.396955,0.031116,136.441,10.86,-3.4532,1
4999,1237667448872960127,2498396421439383552,173.930953,25.826599,0.03119,136.772,10.3186,-3.9996,1
5000,1237667322179813486,2500667737181808640,176.137584,26.522716,0.029819,130.629,10.1127,-2.423,1
5001,1237667444041908294,2500789233216677888,177.487332,27.938913,0.02908,127.32,10.1372,-1.8249,1
5002,1237667911661125666,2811457898985580544,170.251293,24.303353,0.028193,123.357,10.6255,-3.7265,1
5003,1237667321641893993,2498405492410312704,173.614201,25.876467,0.031463,137.998,10.951,-3.4076,1
5004,1237667321642680376,2500681481077155840,175.569687,26.027781,0.031236,136.98,10.23,0.1131,1
5005,1237667430645891178,2503005298919237632,177.975223,27.578413,0.029035,127.117,10.1235,-4.0428,1
5006,1237665225700343843,2368939648111110144,199.748895,30.780992,0.031127,136.49,10.7741,-3.646,1
5007,1237667448336875631,2820553878804654080,175.878637,25.398303,0.031314,137.33,10.0678,-0.4076,1
5008,1237667322716749867,2500652069141112832,176.265587,26.82771,0.030067,131.736,10.4284,-3.0919,1
5009,1237667429571493896,2500655917431810048,176.323175,26.767393,0.030271,132.653,10.77,-1.113,1
